iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1429.44,9,1429.44,1,0,33,261.56,1,4.2,1,1,4.2,1,1,1
1,6,1384.73,6,1384.73,1,2,33,261.429,1,7.08,1,1,4.2,1,4.2,1
2,6,1340.42,6,1340.42,3,0,33,261.298,1,7.08,1,4.2,7.08,1,4.2,1
3,5,1466.52,5,1466.52,1,0,33,261.168,1,9.672,1,4.2,9.672,1,4.2,1
4,5,1466.52,5,1469.81,0,0,9,261.037,1.8,9.672,1,4.2,9.6048,1,4.2,1
5,5,1466.52,5,1613.64,1,0,9,260.907,1.8,9.6048,1,4.2,9.54432,1,4.2,1
6,5,1466.52,5,1618.14,1,3,9,260.776,1.8,9.54432,1,4.2,9.54432,1,4.2,1.8
7,5,1466.52,5,1591.96,0,0,13,260.646,2.92,9.54432,1,4.2,9.88989,1,4.2,1.8
8,5,1466.52,5,1559.28,1,0,13,260.515,2.92,9.88989,1,4.2,10.2009,1,4.2,1.8
9,5,1466.52,5,1539.31,2,0,13,260.385,2.92,9.88989,2.2,4.2,10.4808,1,4.2,1.8
10,5,1466.52,5,1539.31,3,3,0,260.255,2.92,9.88989,2.2,3.78,10.4808,1,4.2,1.62
11,5,1466.52,5,1547.97,1,0,9,260.125,2.92,9.8009,2.2,3.78,10.3327,1,4.2,1.62
12,5,1466.52,5,1467.61,3,0,13,259.995,2.92,9.8009,2.2,4.702,10.5995,1,4.2,1.62
13,5,1463.68,5,1463.68,0,0,33,259.865,5.928,9.8009,2.2,4.702,12.8395,1,4.2,1.62
14,5,1463.68,5,1463.68,1,0,0,259.735,5.928,8.82081,2.2,4.702,11.5556,1,4.2,1.62
15,5,1431.42,5,1431.42,3,0,33,259.605,5.928,8.82081,2.2,7.5318,13.7,1,4.2,1.62
16,5,1387.66,5,1387.66,3,1,33,259.475,5.928,8.82081,2.2,10.0786,13.7,4.2,4.2,1.62
17,5,1359.65,5,1359.65,0,0,33,259.345,8.6352,8.82081,2.2,10.0786,15.63,4.2,4.2,1.62
18,5,1348.01,5,1348.01,3,2,33,259.216,8.6352,8.82081,2.2,12.3708,15.63,4.2,7.08,1.62
19,5,1294.35,5,1294.35,3,0,33,259.086,8.6352,8.82081,2.2,14.4337,17.367,4.2,7.08,1.62
20,5,1294.35,5,1294.35,3,2,0,258.957,8.6352,8.82081,2.2,12.9903,17.367,4.2,6.372,1.62
21,5,1294.35,5,1294.35,3,2,0,258.827,8.6352,8.82081,2.2,11.6913,17.367,4.2,5.7348,1.62
22,5,1293.21,5,1293.21,2,0,33,258.698,8.6352,8.82081,5.28,11.6913,18.9303,4.2,5.7348,1.62
23,5,1286.85,5,1286.85,3,2,33,258.568,8.6352,8.82081,5.28,13.8222,18.9303,4.2,8.46132,1.62
24,5,1286.85,5,1286.85,3,0,0,258.439,8.6352,8.82081,5.28,12.4399,17.0373,4.2,8.46132,1.62
25,5,1286.85,5,1312.63,3,2,9,258.31,8.6352,8.82081,5.28,12.0959,17.0373,4.2,8.51519,1.62
26,5,1286.85,5,1311.27,3,0,13,258.181,8.6352,8.82081,5.28,12.1864,16.6335,4.2,8.51519,1.62
27,5,1286.85,5,1309.45,3,1,13,258.052,8.6352,8.82081,5.28,12.2677,16.6335,5.08,8.51519,1.62
28,5,1286.85,5,1302.85,0,2,13,257.923,9.07168,8.82081,5.28,12.2677,16.6335,5.08,8.96367,1.62
29,5,1286.85,5,1293.83,3,1,13,257.794,9.07168,8.82081,5.28,12.3409,16.6335,5.872,8.96367,1.62
30,5,1286.85,5,1296.47,0,0,9,257.665,9.06451,8.82081,5.28,12.3409,15.8702,5.872,8.96367,1.62
31,5,1286.85,5,1289.85,2,1,13,257.536,9.06451,8.82081,6.052,12.3409,15.8702,6.5848,8.96367,1.62
32,5,1286.85,5,1303.9,2,0,9,257.407,9.06451,8.82081,6.3468,12.3409,15.1832,6.5848,8.96367,1.62
33,5,1286.85,5,1399.97,1,0,9,257.278,9.06451,8.83873,6.3468,12.3409,14.5649,6.5848,8.96367,1.62
34,5,1286.85,5,1399.97,2,0,0,257.15,9.06451,8.83873,5.71212,12.3409,13.1084,6.5848,8.96367,1.62
35,5,1286.85,5,1418.33,1,1,9,257.021,9.06451,8.85486,5.71212,12.3409,13.1084,6.82632,8.96367,1.62
36,5,1286.85,5,1299.97,2,0,13,256.893,9.06451,8.85486,6.44091,12.3409,13.0975,6.82632,8.96367,1.62
