iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,10,1660.91,10,1660.91,2,1,33,285.812,1,1,4.2,1,1,4.2,1,1
1,10,1595.43,10,1595.43,3,1,33,285.67,1,1,4.2,4.2,1,7.08,1,1
2,9,1483,9,1483,0,1,33,285.527,4.2,1,4.2,4.2,1,9.672,1,1
3,9,1469.97,9,1469.97,3,1,33,285.384,4.2,1,4.2,7.08,1,12.0048,1,1
4,9,1459.3,9,1459.3,3,2,33,285.241,4.2,1,4.2,9.672,1,12.0048,4.2,1
5,9,1416.66,9,1416.66,3,2,33,285.099,4.2,1,4.2,12.0048,1,12.0048,7.08,1
6,9,1360.12,9,1360.12,2,1,33,284.956,4.2,1,7.08,12.0048,1,14.1043,7.08,1
7,9,1323.57,9,1323.57,2,2,33,284.814,4.2,1,9.672,12.0048,1,14.1043,9.672,1
8,8,1249.17,8,1249.17,2,2,33,284.671,4.2,1,12.0048,12.0048,1,14.1043,12.0048,1
9,7,1185.11,7,1185.11,2,1,33,284.529,4.2,1,14.1043,12.0048,1,15.9939,12.0048,1
10,7,1185.11,7,1200.77,2,2,9,284.387,4.2,1,13.5939,12.0048,1,15.9939,11.7043,1
11,7,1185.11,7,1194.6,2,2,13,284.244,4.2,1,13.5345,12.0048,1,15.9939,11.8339,1
12,6,1171.29,6,1171.29,0,1,33,284.102,7.08,1,13.5345,12.0048,1,17.6945,11.8339,1
13,6,1156.6,6,1156.6,0,2,33,283.96,9.672,1,13.5345,12.0048,1,17.6945,13.9505,1
14,6,1156.6,6,1156.6,3,2,9,283.818,9.672,1,13.5345,11.7043,1,17.6945,13.4554,1
15,6,1153.65,6,1153.65,2,2,33,283.676,9.672,1,15.481,11.7043,1,17.6945,15.4099,1
16,6,1153.65,6,1153.65,0,2,9,283.534,9.6048,1,15.481,11.7043,1,17.6945,14.7689,1
17,6,1153.25,6,1153.25,0,1,33,283.393,11.9443,1,15.481,11.7043,1,19.225,14.7689,1
18,6,1153.25,6,1153.25,2,2,0,283.251,11.9443,1,13.9329,11.7043,1,19.225,13.292,1
19,5,1149.85,5,1149.85,0,1,33,283.109,14.0499,1,13.9329,11.7043,1,20.6025,13.292,1
20,5,1147.75,5,1147.75,0,1,33,282.968,15.9449,1,13.9329,11.7043,1,21.8423,13.292,1
21,5,1138.65,5,1138.65,2,2,33,282.826,15.9449,1,15.8396,11.7043,1,21.8423,15.2628,1
22,5,1134.21,5,1134.21,0,2,33,282.685,17.6504,1,15.8396,11.7043,1,21.8423,17.0365,1
23,5,1134.21,5,1159.6,2,1,9,282.544,17.6504,1,15.1557,11.7043,1,20.5581,17.0365,1
24,5,1134.21,5,1140.42,3,2,13,282.402,17.6504,1,15.1557,11.8339,1,20.5581,16.6329,1
25,5,1134.21,5,1221.16,3,1,9,282.261,17.6504,1,15.1557,11.5505,1,19.4023,16.6329,1
26,5,1134.21,5,1221.16,0,1,0,282.12,15.8854,1,15.1557,11.5505,1,17.462,16.6329,1
27,5,1134.21,5,1216.08,3,1,13,281.979,15.8854,1,15.1557,11.6954,1,17.0158,16.6329,1
28,5,1134.21,5,1167.92,2,1,13,281.838,15.8854,1,14.9401,11.6954,1,16.6142,16.6329,1
29,5,1134.21,5,1154.91,0,1,13,281.697,15.5968,1,14.9401,11.6954,1,16.2528,16.6329,1
30,5,1134.21,5,1151.86,0,1,13,281.556,15.3371,1,14.9401,11.6954,1,15.9275,16.6329,1
31,5,1134.21,5,1170.83,3,2,9,281.415,15.3371,1,14.9401,11.4259,1,15.9275,15.8696,1
32,5,1134.21,5,1170.83,2,1,0,281.275,15.3371,1,13.4461,11.4259,1,14.3348,15.8696,1
33,5,1134.21,5,1161.08,2,2,13,281.134,15.3371,1,13.4015,11.4259,1,14.3348,15.5826,1
34,5,1134.21,5,1151.75,3,1,13,280.993,15.3371,1,13.4015,11.5833,1,14.2013,15.5826,1
35,5,1134.21,5,1151.75,2,2,9,280.853,15.3371,1,12.9613,11.5833,1,14.2013,14.9244,1
36,5,1134.21,5,1154.14,0,2,9,280.713,14.7034,1,12.9613,11.5833,1,14.2013,14.3319,1
37,5,1134.21,5,1138.19,2,1,13,280.572,14.7034,1,12.9652,11.5833,1,14.0812,14.3319,1
38,5,1110.14,5,1110.14,2,1,33,280.432,14.7034,1,14.9687,11.5833,1,15.9731,14.3319,1
39,5,1110.14,5,1126.86,2,2,9,280.292,14.7034,1,14.3718,11.5833,1,15.9731,13.7987,1
40,5,1110.14,5,1119.97,2,1,13,280.152,14.7034,1,14.2346,11.5833,1,15.6758,13.7987,1
41,5,1110.14,5,1129.22,3,2,9,280.011,14.7034,1,14.2346,11.325,1,15.6758,13.3189,1
42,5,1110.14,5,1117.58,3,2,13,279.871,14.7034,1,14.2346,11.4925,1,15.6758,13.287,1
43,5,1110.14,5,1142.65,0,1,9,279.732,14.1331,1,14.2346,11.4925,1,15.0082,13.287,1
44,5,1110.14,5,1139.53,3,1,13,279.592,14.1331,1,14.2346,11.6432,1,14.8074,13.287,1
45,5,1110.14,5,1141.45,3,2,9,279.452,14.1331,1,14.2346,11.3789,1,14.8074,12.8583,1
46,5,1110.14,5,1136.52,3,2,13,279.312,14.1331,1,14.2346,11.541,1,14.8074,12.8725,1
47,5,1110.14,5,1126.54,2,1,13,279.173,14.1331,1,14.1112,11.541,1,14.6266,12.8725,1
48,5,1110.14,5,1129.85,3,2,9,279.033,14.1331,1,14.1112,11.2869,1,14.6266,12.4852,1
49,5,1110.14,5,1130.82,0,2,9,278.893,13.6198,1,14.1112,11.2869,1,14.6266,12.1367,1
50,5,1098.79,5,1098.79,0,2,33,278.754,15.5578,1,14.1112,11.2869,1,14.6266,14.223,1
51,5,1097.01,5,1097.01,0,1,33,278.615,17.302,1,14.1112,11.2869,1,16.464,14.223,1
52,5,1093.74,5,1093.74,0,3,33,278.475,18.8718,1,14.1112,11.2869,1,16.464,14.223,4.2
53,5,1093.74,5,1190.01,2,1,9,278.336,18.8718,1,13.6001,11.2869,1,15.7176,14.223,4.2
54,5,1093.74,5,1187.21,3,1,13,278.197,18.8718,1,13.6001,11.4582,1,15.4458,14.223,4.2
55,5,1093.74,5,1180.71,3,3,13,278.058,18.8718,1,13.6001,11.6124,1,15.4458,14.223,5.08
