iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,1323.32,5,1323.32,0,2,33,201.259,4.2,1,1,1,1,1,4.2,1
1,5,1320.65,5,1320.65,3,2,33,201.158,4.2,1,1,4.2,1,1,7.08,1
2,5,1270.58,5,1270.58,3,2,33,201.058,4.2,1,1,7.08,1,1,9.672,1
3,3,1445.94,3,1445.94,1,3,33,200.957,4.2,4.2,1,7.08,1,1,9.672,4.2
4,3,1445.74,3,1445.74,3,2,33,200.857,4.2,4.2,1,9.672,1,1,12.0048,4.2
5,3,1445.74,3,1445.74,3,3,0,200.756,4.2,4.2,1,8.7048,1,1,12.0048,3.78
6,3,1445.74,3,1445.74,1,1,0,200.656,4.2,3.78,1,8.7048,1,0.9,12.0048,3.78
7,3,1321.09,3,1321.09,3,2,33,200.556,4.2,3.78,1,11.1343,1,0.9,14.1043,3.78
8,3,1172.24,3,1172.24,2,2,33,200.455,4.2,3.78,4.2,11.1343,1,0.9,15.9939,3.78
9,3,1156.09,3,1156.09,0,2,33,200.355,7.08,3.78,4.2,11.1343,1,0.9,17.6945,3.78
10,3,1156.09,3,1227.6,3,2,9,200.255,7.08,3.78,4.2,10.9209,1,0.9,16.825,3.78
11,3,1156.09,3,1227.6,1,2,0,200.155,7.08,3.402,4.2,10.9209,1,0.9,15.1425,3.78
12,3,1156.09,3,1227.6,1,3,0,200.055,7.08,3.0618,4.2,10.9209,1,0.9,15.1425,3.402
13,3,1156.09,3,1227.6,1,2,0,199.955,7.08,2.75562,4.2,10.9209,1,0.9,13.6283,3.402
14,3,1156.09,3,1227.6,2,0,0,199.855,7.08,2.75562,3.78,10.9209,0.9,0.9,13.6283,3.402
15,3,1156.09,3,1229.41,0,2,9,199.755,7.272,2.75562,3.78,10.9209,0.9,0.9,13.1655,3.402
16,3,1156.09,3,1229.41,3,2,0,199.655,7.272,2.75562,3.78,9.8288,0.9,0.9,11.8489,3.402
17,3,1156.09,3,1229.41,0,3,0,199.555,6.5448,2.75562,3.78,9.8288,0.9,0.9,11.8489,3.0618
18,3,1156.09,3,1354.65,1,2,9,199.455,6.5448,3.38006,3.78,9.8288,0.9,0.9,11.564,3.0618
19,3,1156.09,3,1294.04,3,2,13,199.356,6.5448,3.38006,3.78,10.1459,0.9,0.9,11.7076,3.0618
20,3,1156.09,3,1353.11,2,3,9,199.256,6.5448,3.38006,4.302,10.1459,0.9,0.9,11.7076,3.65562
21,3,1156.09,3,1343.06,3,2,13,199.156,6.5448,3.38006,4.302,10.4313,0.9,0.9,11.8369,3.65562
22,3,1156.09,3,1305.16,3,1,13,199.057,6.5448,3.38006,4.302,10.6882,0.9,2.11,11.8369,3.65562
23,3,1156.09,3,1293.71,3,2,13,198.957,6.5448,3.38006,4.302,10.9194,0.9,2.11,11.9532,3.65562
24,3,1156.09,3,1293.71,0,2,0,198.858,5.89032,3.38006,4.302,10.9194,0.9,2.11,10.7579,3.65562
25,3,1156.09,3,1345.66,1,2,9,198.758,5.89032,3.94205,4.302,10.9194,0.9,2.11,10.5821,3.65562
26,3,1156.09,3,1345.66,2,2,0,198.659,5.89032,3.94205,3.8718,10.9194,0.9,2.11,9.52386,3.65562
27,3,1156.09,3,1380.86,1,2,9,198.56,5.89032,4.44785,3.8718,10.9194,0.9,2.11,9.47148,3.65562
28,3,1156.09,3,1380.86,1,3,0,198.46,5.89032,4.00306,3.8718,10.9194,0.9,2.11,9.47148,3.29006
29,3,1156.09,3,1245.54,3,2,13,198.361,5.89032,4.00306,3.8718,11.1274,0.9,2.11,9.82433,3.29006
30,3,1156.09,3,1180.5,3,2,13,198.262,5.89032,4.00306,3.8718,11.3147,0.9,2.11,10.1419,3.29006
31,3,1156.09,3,1187.53,1,2,9,198.163,5.89032,4.50276,3.8718,11.3147,0.9,2.11,10.0277,3.29006
32,3,1134.68,3,1134.68,3,1,33,198.064,5.89032,4.50276,3.8718,13.4832,0.9,5.199,10.0277,3.29006
33,3,1134.68,3,1134.68,3,2,9,197.965,5.89032,4.50276,3.8718,13.0349,0.9,5.199,9.92494,3.29006
34,3,1134.68,3,1185.21,0,1,9,197.866,6.20129,4.50276,3.8718,13.0349,0.9,5.5791,9.92494,3.29006
35,3,1134.68,3,1228.26,3,1,9,197.767,6.20129,4.50276,3.8718,12.6314,0.9,5.92119,9.92494,3.29006
36,3,1134.68,3,1187.41,3,2,13,197.668,6.20129,4.50276,3.8718,12.6683,0.9,5.92119,10.2324,3.29006
37,3,1134.68,3,1187.41,3,1,0,197.569,6.20129,4.50276,3.8718,11.4014,0.9,5.32907,10.2324,3.29006
38,3,1134.68,3,1193.23,0,2,9,197.47,6.48116,4.50276,3.8718,11.4014,0.9,5.32907,10.1092,3.29006
39,3,1114.98,3,1114.98,2,2,33,197.371,6.48116,4.50276,6.78462,11.4014,0.9,5.32907,12.3983,3.29006
40,3,1114.98,3,1114.98,3,1,0,197.273,6.48116,4.50276,6.78462,10.2613,0.9,4.79616,12.3983,3.29006
41,3,1101.98,3,1101.98,2,0,33,197.174,6.48116,4.50276,9.40616,10.2613,4.11,4.79616,12.3983,3.29006
42,3,1101.98,3,1101.98,1,2,0,197.076,6.48116,4.05248,9.40616,10.2613,4.11,4.79616,11.1585,3.29006
