iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,1243.88,5,1243.88,1,2,33,218.287,1,4.2,1,1,1,1,4.2,1
1,5,1243.88,5,1243.88,2,1,9,218.178,1,4.2,1.8,1,1,1.8,4.2,1
2,5,1243.88,5,1272.41,2,2,9,218.069,1,4.2,2.52,1,1,1.8,4.68,1
3,4,1339.4,4,1339.4,1,2,33,217.96,1,7.08,2.52,1,1,1.8,7.512,1
4,4,1189.23,4,1189.23,2,2,33,217.851,1,7.08,5.568,1,1,1.8,10.0608,1
5,4,1186.44,4,1186.44,2,2,33,217.742,1,7.08,8.3112,1,1,1.8,12.3547,1
6,4,1186.44,4,1186.44,1,2,0,217.633,1,6.372,8.3112,1,1,1.8,11.1192,1
7,4,1173.22,4,1173.22,3,2,33,217.525,1,6.372,8.3112,4.2,1,1.8,13.3073,1
8,4,1173.22,4,1173.22,2,2,0,217.416,1,6.372,7.48008,4.2,1,1.8,11.9766,1
9,4,1121.99,4,1121.99,2,2,33,217.307,1,6.372,10.0321,4.2,1,1.8,14.0789,1
10,4,1083.56,4,1083.56,2,1,33,217.198,1,6.372,12.3289,4.2,1,4.92,14.0789,1
11,4,1070.76,4,1070.76,2,2,33,217.09,1,6.372,14.396,4.2,1,4.92,15.971,1
12,4,1070.76,4,1232.54,1,2,9,216.981,1,6.6348,14.396,4.2,1,4.92,15.2739,1
13,4,1070.76,4,1149.41,2,2,13,216.873,1,6.6348,14.2564,4.2,1,4.92,15.0465,1
14,4,1070.76,4,1107.82,2,1,13,216.764,1,6.6348,14.1307,4.2,1,5.728,15.0465,1
15,4,1070.76,4,1102.04,2,2,13,216.656,1,6.6348,14.0177,4.2,1,5.728,14.8419,1
16,4,1070.76,4,1102.04,2,2,0,216.548,1,6.6348,12.6159,4.2,1,5.728,13.3577,1
17,3,1264.66,3,1264.66,1,2,33,216.439,1,9.27132,12.6159,4.2,1,5.728,15.3219,1
18,3,1147.87,3,1147.87,2,2,33,216.331,1,9.27132,14.6543,4.2,1,5.728,17.0897,1
19,3,1147.87,3,1147.87,2,2,0,216.223,1,9.27132,13.1889,4.2,1,5.728,15.3808,1
20,3,1122.33,3,1122.33,2,2,33,216.115,1,9.27132,15.17,4.2,1,5.728,17.1427,1
21,3,1122.33,3,1122.33,2,2,0,216.007,1,9.27132,13.653,4.2,1,5.728,15.4284,1
22,3,1122.33,3,1122.33,2,2,0,215.899,1,9.27132,12.2877,4.2,1,5.728,13.8856,1
23,3,1122.33,3,1132.05,2,2,9,215.791,1,9.27132,11.9589,4.2,1,5.728,13.397,1
24,3,1097.03,3,1097.03,2,2,33,215.683,1,9.27132,14.063,4.2,1,5.728,15.3573,1
25,3,1096.26,3,1096.26,2,2,33,215.575,1,9.27132,15.9567,4.2,1,5.728,17.1216,1
26,3,1096.26,3,1096.26,1,2,0,215.467,1,8.34419,15.9567,4.2,1,5.728,15.4094,1
27,3,1091.8,3,1091.8,3,2,33,215.36,1,8.34419,15.9567,7.08,1,5.728,17.1685,1
28,3,1091.8,3,1091.8,3,1,9,215.252,1,8.34419,15.9567,7.272,1,6.0552,17.1685,1
29,3,1091.8,3,1091.8,2,2,9,215.144,1,8.34419,15.2611,7.272,1,6.0552,16.3516,1
30,3,1090.32,3,1090.32,2,1,33,215.037,1,8.34419,17.035,7.272,1,8.74968,16.3516,1
31,3,1080.65,3,1080.65,3,2,33,214.929,1,8.34419,17.035,9.8448,1,8.74968,18.0165,1
32,3,1055.96,3,1055.96,2,2,33,214.822,1,8.34419,18.6315,9.8448,1,8.74968,19.5148,1
33,3,1055.83,3,1055.83,3,1,33,214.714,1,8.34419,18.6315,12.1603,1,11.1747,19.5148,1
34,3,1043.59,3,1043.59,2,1,33,214.607,1,8.34419,20.0683,12.1603,1,13.3572,19.5148,1
35,3,1042.04,3,1042.04,2,2,33,214.5,1,8.34419,21.3615,12.1603,1,13.3572,20.8633,1
36,3,1042.04,3,1042.04,1,3,0,214.392,1,7.50977,21.3615,12.1603,1,13.3572,20.8633,0.9
37,3,1041.64,3,1041.64,2,1,33,214.285,1,7.50977,22.5253,12.1603,1,15.3215,20.8633,0.9
38,3,1038.05,3,1038.05,3,2,33,214.178,1,7.50977,22.5253,14.2443,1,15.3215,22.077,0.9
39,3,1038.05,3,1038.05,1,1,0,214.071,1,6.75879,22.5253,14.2443,1,13.7894,22.077,0.9
40,3,1038.05,3,1044.75,2,3,9,213.964,1,6.75879,21.1728,14.2443,1,13.7894,22.077,1.71
41,3,1038.05,3,1044.75,1,2,0,213.857,1,6.08291,21.1728,14.2443,1,13.7894,19.8693,1.71
42,3,1038.05,3,1042.85,2,2,13,213.75,1,6.08291,20.3555,14.2443,1,13.7894,19.1824,1.71
43,3,1038.05,3,1091.57,3,3,9,213.643,1,6.08291,20.3555,13.7199,1,13.7894,19.1824,2.439
44,3,1038.05,3,1052.6,2,2,13,213.536,1,6.08291,19.62,13.7199,1,13.7894,18.5641,2.439
45,3,1038.05,3,1052.6,2,1,0,213.43,1,6.08291,17.658,13.7199,1,12.4104,18.5641,2.439
46,3,1038.05,3,1038.95,2,2,13,213.323,1,6.08291,17.1922,13.7199,1,12.4104,18.0077,2.439
47,3,1028.74,3,1028.74,2,1,33,213.216,1,6.08291,18.773,13.7199,1,14.4694,18.0077,2.439
48,3,1028.74,3,1131.64,3,1,9,213.11,1,6.08291,18.773,13.2479,1,13.9224,18.0077,2.439
49,3,1028.74,3,1131.64,2,2,0,213.003,1,6.08291,16.8957,13.2479,1,13.9224,16.207,2.439
50,3,1028.74,3,1131.64,1,1,0,212.897,1,5.47462,16.8957,13.2479,1,12.5302,16.207,2.439
51,3,1028.74,3,1131.64,2,1,0,212.79,1,5.47462,15.2061,13.2479,1,11.2772,16.207,2.439
52,3,1028.74,3,1120.17,2,1,13,212.684,1,5.47462,14.9855,13.2479,1,11.4495,16.207,2.439
53,3,1028.74,3,1078.84,2,1,13,212.577,1,5.47462,14.7869,13.2479,1,11.6045,16.207,2.439
54,3,1028.74,3,1055.65,3,1,13,212.471,1,5.47462,14.7869,13.2231,1,11.7441,16.207,2.439
55,3,1028.74,3,1059.61,3,2,9,212.365,1,5.47462,14.7869,12.8008,1,11.7441,15.4863,2.439
56,3,1028.74,3,1142.61,3,1,9,212.259,1,5.47462,14.7869,12.4207,1,11.4697,15.4863,2.439
57,3,1028.74,3,1133.1,2,1,13,212.153,1,5.47462,14.6082,12.4207,1,11.6227,15.4863,2.439
58,3,1028.74,3,1069.64,3,1,13,212.047,1,5.47462,14.6082,12.4786,1,11.7604,15.4863,2.439
59,3,1028.74,3,1069.64,2,1,0,211.94,1,5.47462,13.1474,12.4786,1,10.5844,15.4863,2.439
60,3,1028.74,3,1071.46,3,2,9,211.835,1,5.47462,13.1474,12.1308,1,10.5844,14.8376,2.439
